R.Time (min),Intensity,MW_PEG,normalized RI
14.325,18,25026.413858690514,0.00753669178897263
14.33333,18,24959.170353487058,0.00753669178897263
14.34167,19,24892.12414885663,0.007735025783419278
14.35,20,24825.4345184511,0.007933359777865925
14.35833,20,24759.019406961295,0.007933359777865925
14.36667,21,24692.798086856295,0.008131693772312574
14.375,22,24626.9278811025,0.008330027766759222
14.38333,21,24561.327753390702,0.008131693772312574
14.39167,22,24495.917973669435,0.008330027766759222
14.4,23,24430.853945651972,0.00852836176120587
14.40833,23,24366.055635417626,0.00852836176120587
14.41667,23,24301.444294173805,0.00852836176120587
14.425,24,24237.173437246227,0.00872669575565252
14.43333,25,24173.16401679453,0.008925029750099168
14.44167,25,24109.33824936159,0.008925029750099168
14.45,26,24045.847792193603,0.009123363744545815
14.45833,27,23982.61456752177,0.009321697738992463
14.46667,27,23919.561741590234,0.009321697738992463
14.475,27,23856.83914332948,0.009321697738992463
14.48333,28,23794.369649324737,0.009520031733439112
14.49167,29,23732.07736017153,0.00971836572788576
14.5,30,23670.11030571513,0.009916699722332408
14.50833,31,23608.39230146258,0.010115033716779055
14.51667,32,23546.84836728961,0.010313367711225704
14.525,32,23485.62476266338,0.010313367711225704
14.53333,33,23424.6462268609,0.010511701705672352
14.54167,34,23363.83868423906,0.010710035700119
14.55,35,23303.34665208222,0.01090836969456565
14.55833,34,23243.095778559302,0.010710035700119
14.56667,35,23183.01287797654,0.01090836969456565
14.575,36,23123.24075312822,0.011106703689012296
14.58333,38,23063.705946466624,0.011503371677905593
14.59167,39,23004.336147976093,0.011701705672352241
14.6,38,22945.27247316315,0.011503371677905593
14.60833,40,22886.442344416733,0.01190003966679889
14.61667,41,22827.774313384885,0.012098373661245538
14.625,42,22769.407835006063,0.012296707655692185
14.63333,43,22711.27119751707,0.012495041650138834
14.64167,44,22653.293800466152,0.012693375644585482
14.65,45,22595.613464471546,0.01289170963903213
14.65833,46,22538.159329781814,0.013090043633478779
14.66667,47,22480.861630327083,0.013288377627925426
14.675,48,22423.85657819128,0.013486711622372074
14.68333,49,22367.07415204506,0.013685045616818723
14.69167,49,22310.445406923704,0.013685045616818723
14.7,51,22254.104971708675,0.01408171360571202
14.70833,52,22197.983650145765,0.014280047600158666
14.71667,53,22142.013305333734,0.014478381594605315
14.725,54,22086.327007840115,0.014676715589051963
14.73333,55,22030.856373376035,0.014875049583498612
14.74167,56,21975.53406029361,0.01507338357794526
14.75,57,21920.49160529914,0.015271717572391909
14.75833,59,21865.66142319147,0.015668385561285206
14.76667,60,21810.97695499239,0.01586671955573185
14.775,61,21756.568227573236,0.0160650535501785
