[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a3__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_010.lcd
Output Date	6/24/2025
Output Time	12:04:14 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	6
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.287	0.333	0.225	0.287	0.333	1685821318838	1419401668459	1247885855747	-2961	1422	-2928
2	0.333	0.427	0.525	0.333	0.427	0.525	1247885855747	964377982712	739079778889	-2928	2157	-2869
3	0.525	0.628	0.733	0.525	0.628	0.733	739079778889	560585737714	423306004046	-2869	2112	-2806
4	0.733	0.957	2.592	0.733	0.957	2.592	423306004046	235883849317	4989169017	-2806	902	-2236
5	14.975	19.083	25.858	14.975	19.083	25.858	20513	7503	338	111	4863	379
6	25.858	26.966	33.967	25.858	26.966	33.967	338	128	0	379	91543	579

[Average Molecular Weight Table(Detector B)]
# of Peaks	6
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	2	3940810591	867794565854	1072119865677	0	2491073049.50132	0.00000	220.20712	1.00000	100.0000
1	1416094259753	1422696944837	1429350618747	1436030692114	0	1.00466	0.00000	1.00468	1.00000	0.0596
2	984346203284	998654958633	1012747069899	1026498798324	0	1.01454	0.00000	1.01411	1.00000	0.1518
3	567258105639	576170146343	584943383152	593504388364	0	1.01571	0.00000	1.01523	1.00000	0.1533
4	52767834463	140152987845	224112466984	274245467560	0	2.65603	0.00000	1.59906	1.00000	0.4946
5	4130	6466	8002	9154	0	1.56561	0.00000	1.23756	1.00000	12.9040
6	1	83	126	147	0	60.70220	0.00000	1.52424	1.00000	86.2366

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.245	99000	1	3.0450	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_007.lcd
2	12.713	42700	1	-7.4303	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_008.lcd
3	15.568	18600	1	6.4791	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_006.lcd
4	17.994	9890	1	1.7937	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_005.lcd
5	19.461	6530	1	-4.4925	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_007.lcd
6	21.068	4100	1	-4.6117	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_004.lcd
7	22.896	2130	1	1.2296	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_006.lcd
8	23.654	1530	1	5.6067	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_005.lcd
9	24.282	1030	1	1.7067	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_004.lcd
10	25.031	599	1	-4.3511	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_008.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	2563
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
31.363	31.363	0	3.7019	1.9051
31.354	31.354	0	3.7260	1.9221
31.346	31.346	0	3.7504	1.9391
31.338	31.338	0	3.7748	1.9563
31.329	31.329	0	3.7993	1.9736
31.321	31.321	0	3.8238	1.9910
31.313	31.313	0	3.8484	2.0085
31.304	31.304	0	3.8731	2.0262
31.296	31.296	0	3.8980	2.0439
31.288	31.288	0	3.9231	2.0617
31.279	31.279	0	3.9482	2.0797
31.271	31.271	0	3.9735	2.0978
31.263	31.263	0	3.9989	2.1160
31.254	31.254	0	4.0244	2.1343
31.246	31.246	0	4.0500	2.1527
31.238	31.238	0	4.0758	2.1713
31.229	31.229	0	4.1017	2.1900
31.221	31.221	0	4.1279	2.2087
31.213	31.213	0	4.1543	2.2277
31.204	31.204	0	4.1808	2.2467
31.196	31.196	0	4.2074	2.2658
31.188	31.188	0	4.2337	2.2851
31.179	31.179	0	4.2602	2.3045
31.171	31.171	0	4.2871	2.3240
31.163	31.163	0	4.3138	2.3436
31.154	31.154	0	4.3406	2.3634
31.146	31.146	0	4.3676	2.3833
31.138	31.138	0	4.3951	2.4033
31.129	31.129	0	4.4230	2.4234
31.121	31.121	0	4.4509	2.4436
31.113	31.113	1	4.4787	2.4640
31.104	31.104	1	4.5063	2.4845
31.096	31.096	1	4.5340	2.5052
31.088	31.088	1	4.5621	2.5259
31.079	31.079	1	4.5904	2.5468
31.071	31.071	1	4.6187	2.5678
31.063	31.063	1	4.6473	2.5890
31.054	31.054	1	4.6758	2.6103
31.046	31.046	1	4.7045	2.6317
31.038	31.038	1	4.7334	2.6532
31.029	31.029	1	4.7627	2.6749
31.021	31.021	1	4.7922	2.6967
31.013	31.013	1	4.8216	2.7186
31.004	31.004	1	4.8513	2.7407
30.996	30.996	1	4.8809	2.7629
30.988	30.988	1	4.9106	2.7853
30.979	30.979	1	4.9404	2.8078
30.971	30.971	1	4.9702	2.8304
30.963	30.963	1	5.0003	2.8531
30.954	30.954	1	5.0309	2.8760
30.946	30.946	1	5.0619	2.8991
30.938	30.938	1	5.0926	2.9222
30.929	30.929	1	5.1232	2.9456
30.921	30.921	1	5.1539	2.9690
30.913	30.913	1	5.1847	2.9926
30.904	30.904	1	5.2157	3.0163
30.896	30.896	1	5.2471	3.0402
30.888	30.888	1	5.2789	3.0643
30.879	30.879	1	5.3107	3.0884
30.871	30.871	1	5.3426	3.1127
30.863	30.863	1	5.3746	3.1372
30.854	30.854	1	5.4067	3.1618
30.846	30.846	1	5.4387	3.1865
30.838	30.838	1	5.4709	3.2114
30.829	30.829	1	5.5034	3.2365
30.821	30.821	1	5.5363	3.2617
30.813	30.813	1	5.5695	3.2870
30.804	30.804	1	5.6031	3.3125
30.796	30.796	1	5.6365	3.3382
30.788	30.788	1	5.6699	3.3640
30.779	30.779	1	5.7036	3.3899
30.771	30.771	1	5.7374	3.4161
30.763	30.763	1	5.7713	3.4423
30.754	30.754	1	5.8055	3.4687
30.746	30.746	1	5.8397	3.4953
30.738	30.738	1	5.8740	3.5220
30.729	30.729	1	5.9084	3.5489
30.721	30.721	1	5.9432	3.5760
30.713	30.713	1	5.9783	3.6032
30.704	30.704	1	6.0134	3.6306
30.696	30.696	1	6.0485	3.6581
30.688	30.688	1	6.0842	3.6858
30.679	30.679	1	6.1200	3.7136
30.671	30.671	1	6.1560	3.7416
30.663	30.663	1	6.1920	3.7698
30.654	30.654	1	6.2283	3.7982
30.646	30.646	1	6.2647	3.8267
30.638	30.638	1	6.3012	3.8553
30.629	30.629	1	6.3381	3.8842
30.621	30.621	1	6.3750	3.9132
30.613	30.613	1	6.4120	3.9424
30.604	30.604	1	6.4493	3.9717
30.596	30.596	1	6.4868	4.0013
30.588	30.588	1	6.5245	4.0310
30.579	30.579	1	6.5624	4.0608
30.571	30.571	1	6.6006	4.0909
30.563	30.563	1	6.6389	4.1211
30.554	30.554	1	6.6773	4.1515
30.546	30.546	1	6.7159	4.1820
30.538	30.538	1	6.7546	4.2128
30.529	30.529	1	6.7937	4.2437
30.521	30.521	1	6.8331	4.2748
30.513	30.513	1	6.8728	4.3061
30.504	30.504	1	6.9128	4.3375
30.496	30.496	1	6.9531	4.3692
30.488	30.488	1	6.9938	4.4010
30.479	30.479	1	7.0347	4.4330
30.471	30.471	1	7.0757	4.4652
30.463	30.463	2	7.1166	4.4976
30.454	30.454	2	7.1576	4.5302
30.446	30.446	2	7.1990	4.5629
30.438	30.438	2	7.2407	4.5959
30.429	30.429	2	7.2826	4.6290
30.421	30.421	2	7.3248	4.6623
30.413	30.413	2	7.3673	4.6959
30.404	30.404	2	7.4099	4.7296
30.396	30.396	2	7.4526	4.7635
30.388	30.388	2	7.4953	4.7976
30.379	30.379	2	7.5385	4.8319
30.371	30.371	2	7.5819	4.8664
30.363	30.363	2	7.6257	4.9011
30.354	30.354	2	7.6698	4.9360
30.346	30.346	2	7.7140	4.9712
30.338	30.338	2	7.7585	5.0065
30.329	30.329	2	7.8033	5.0420
30.321	30.321	2	7.8485	5.0777
30.313	30.313	2	7.8939	5.1136
30.304	30.304	2	7.9394	5.1497
30.296	30.296	2	7.9852	5.1861
30.288	30.288	2	8.0313	5.2226
30.279	30.279	2	8.0779	5.2594
30.271	30.271	2	8.1246	5.2964
30.263	30.263	2	8.1714	5.3336
30.254	30.254	2	8.2181	5.3710
30.246	30.246	2	8.2652	5.4086
30.238	30.238	2	8.3128	5.4464
30.229	30.229	2	8.3607	5.4845
30.221	30.221	2	8.4088	5.5227
30.213	30.213	2	8.4572	5.5612
30.204	30.204	2	8.5059	5.5999
30.196	30.196	2	8.5549	5.6389
30.188	30.188	2	8.6041	5.6780
30.179	30.179	2	8.6540	5.7174
30.171	30.171	2	8.7041	5.7570
30.163	30.163	2	8.7543	5.7968
30.154	30.154	2	8.8049	5.8369
30.146	30.146	2	8.8560	5.8772
30.138	30.138	3	8.9072	5.9178
30.129	30.129	3	8.9585	5.9585
30.121	30.121	3	9.0099	5.9995
30.113	30.113	3	9.0617	6.0408
30.104	30.104	3	9.1139	6.0822
30.096	30.096	3	9.1664	6.1240
30.088	30.088	3	9.2192	6.1659
30.079	30.079	3	9.2725	6.2081
30.071	30.071	3	9.3260	6.2506
30.063	30.063	3	9.3802	6.2932
30.054	30.054	3	9.4346	6.3362
30.046	30.046	3	9.4890	6.3794
30.038	30.038	3	9.5438	6.4228
30.029	30.029	3	9.5989	6.4665
30.021	30.021	3	9.6542	6.5104
30.013	30.013	3	9.7099	6.5546
30.004	30.004	3	9.7661	6.5990
29.996	29.996	3	9.8224	6.6437
29.988	29.988	3	9.8792	6.6887
29.979	29.979	3	9.9364	6.7339
29.971	29.971	3	9.9936	6.7794
29.963	29.963	3	10.0512	6.8251
29.954	29.954	3	10.1093	6.8712
29.946	29.946	3	10.1678	6.9174
29.938	29.938	3	10.2268	6.9640
29.929	29.929	3	10.2858	7.0108
29.921	29.921	4	10.3448	7.0579
29.913	29.913	4	10.4040	7.1052
29.904	29.904	4	10.4636	7.1528
29.896	29.896	4	10.5234	7.2007
29.888	29.888	4	10.5835	7.2489
29.879	29.879	4	10.6441	7.2973
29.871	29.871	4	10.7051	7.3460
29.863	29.863	4	10.7667	7.3950
29.854	29.854	4	10.8287	7.4443
29.846	29.846	4	10.8908	7.4939
29.838	29.838	4	10.9530	7.5437
29.829	29.829	4	11.0157	7.5939
29.821	29.821	4	11.0788	7.6443
29.813	29.813	4	11.1423	7.6950
29.804	29.804	4	11.2060	7.7460
29.796	29.796	4	11.2698	7.7973
29.788	29.788	4	11.3338	7.8489
29.779	29.779	4	11.3981	7.9007
29.771	29.771	4	11.4628	7.9529
29.763	29.763	4	11.5279	8.0054
29.754	29.754	4	11.5933	8.0581
29.746	29.746	5	11.6592	8.1112
29.738	29.738	5	11.7252	8.1645
29.729	29.729	5	11.7915	8.2182
29.721	29.721	5	11.8581	8.2722
29.713	29.713	5	11.9251	8.3264
29.704	29.704	5	11.9922	8.3810
29.696	29.696	5	12.0597	8.4359
29.688	29.688	5	12.1274	8.4911
29.679	29.679	5	12.1952	8.5466
29.671	29.671	5	12.2633	8.6024
29.663	29.663	5	12.3320	8.6585
29.654	29.654	5	12.4011	8.7149
29.646	29.646	5	12.4705	8.7717
29.638	29.638	5	12.5401	8.8288
29.629	29.629	5	12.6099	8.8862
29.621	29.621	5	12.6800	8.9439
29.613	29.613	6	12.7502	9.0019
29.604	29.604	6	12.8208	9.0602
29.596	29.596	6	12.8918	9.1189
29.588	29.588	6	12.9631	9.1779
29.579	29.579	6	13.0346	9.2372
29.571	29.571	6	13.1065	9.2969
29.563	29.563	6	13.1787	9.3568
29.554	29.554	6	13.2512	9.4171
29.546	29.546	6	13.3241	9.4778
29.538	29.538	6	13.3971	9.5387
29.529	29.529	6	13.4705	9.6000
29.521	29.521	6	13.5444	9.6617
29.513	29.513	6	13.6184	9.7237
29.504	29.504	6	13.6927	9.7860
29.496	29.496	7	13.7672	9.8486
29.488	29.488	7	13.8421	9.9116
29.479	29.479	7	13.9176	9.9750
29.471	29.471	7	13.9936	10.0386
29.463	29.463	7	14.0698	10.1027
29.454	29.454	7	14.1459	10.1671
29.446	29.446	7	14.2221	10.2318
29.438	29.438	7	14.2985	10.2969
29.429	29.429	7	14.3752	10.3623
29.421	29.421	7	14.4523	10.4280
29.413	29.413	7	14.5300	10.4942
29.404	29.404	7	14.6082	10.5606
29.396	29.396	7	14.6867	10.6275
29.388	29.388	8	14.7653	10.6947
29.379	29.379	8	14.8443	10.7622
29.371	29.371	8	14.9235	10.8302
29.363	29.363	8	15.0031	10.8984
29.354	29.354	8	15.0832	10.9671
29.346	29.346	8	15.1635	11.0361
29.338	29.338	8	15.2442	11.1055
29.329	29.329	8	15.3256	11.1752
29.321	29.321	8	15.4073	11.2453
29.313	29.313	8	15.4892	11.3158
29.304	29.304	9	15.5711	11.3867
29.296	29.296	9	15.6536	11.4579
29.288	29.288	9	15.7364	11.5295
29.279	29.279	9	15.8198	11.6015
29.271	29.271	9	15.9034	11.6739
29.263	29.263	9	15.9872	11.7467
29.254	29.254	9	16.0713	11.8198
29.246	29.246	9	16.1559	11.8933
29.238	29.238	9	16.2408	11.9672
29.229	29.229	9	16.3259	12.0415
29.221	29.221	10	16.4113	12.1162
29.213	29.213	10	16.4973	12.1913
29.204	29.204	10	16.5839	12.2668
29.196	29.196	10	16.6712	12.3426
29.188	29.188	10	16.7590	12.4189
29.179	29.179	10	16.8469	12.4956
29.171	29.171	10	16.9351	12.5726
29.163	29.163	10	17.0236	12.6501
29.154	29.154	10	17.1126	12.7280
29.146	29.146	11	17.2022	12.8063
29.138	29.138	11	17.2923	12.8850
29.129	29.129	11	17.3827	12.9641
29.121	29.121	11	17.4736	13.0436
29.113	29.113	11	17.5651	13.1235
29.104	29.104	11	17.6569	13.2039
29.096	29.096	11	17.7492	13.2847
29.088	29.088	11	17.8420	13.3659
29.079	29.079	12	17.9351	13.4475
29.071	29.071	12	18.0285	13.5295
29.063	29.063	12	18.1224	13.6120
29.054	29.054	12	18.2167	13.6949
29.046	29.046	12	18.3116	13.7782
29.038	29.038	12	18.4071	13.8620
29.029	29.029	12	18.5031	13.9462
29.021	29.021	12	18.5997	14.0309
29.013	29.013	13	18.6967	14.1159
29.004	29.004	13	18.7942	14.2015
28.996	28.996	13	18.8924	14.2875
28.988	28.988	13	18.9911	14.3739
28.979	28.979	13	19.0900	14.4608
28.971	28.971	13	19.1892	14.5481
28.963	28.963	13	19.2891	14.6359
28.954	28.954	14	19.3897	14.7241
28.946	28.946	14	19.4911	14.8128
28.938	28.938	14	19.5929	14.9020
28.929	28.929	14	19.6952	14.9916
28.921	28.921	14	19.7981	15.0817
28.913	28.913	14	19.9015	15.1723
28.904	28.904	15	20.0056	15.2633
28.896	28.896	15	20.1104	15.3548
28.888	28.888	15	20.2159	15.4469
28.879	28.879	15	20.3218	15.5393
28.871	28.871	15	20.4281	15.6323
28.863	28.863	15	20.5351	15.7258
28.854	28.854	15	20.6426	15.8197
28.846	28.846	16	20.7506	15.9141
28.838	28.838	16	20.8594	16.0091
28.829	28.829	16	20.9688	16.1045
28.821	28.821	16	21.0788	16.2004
28.813	28.813	16	21.1893	16.2968
28.804	28.804	17	21.3005	16.3938
28.796	28.796	17	21.4123	16.4912
28.788	28.788	17	21.5247	16.5892
28.779	28.779	17	21.6377	16.6877
28.771	28.771	17	21.7513	16.7866
28.763	28.763	17	21.8654	16.8862
28.754	28.754	18	21.9802	16.9862
28.746	28.746	18	22.0956	17.0867
28.738	28.738	18	22.2115	17.1878
28.729	28.729	18	22.3280	17.2894
28.721	28.721	18	22.4451	17.3916
28.713	28.713	19	22.5630	17.4943
28.704	28.704	19	22.6819	17.5975
28.696	28.696	19	22.8013	17.7013
28.688	28.688	19	22.9212	17.8056
28.679	28.679	19	23.0419	17.9104
28.671	28.671	20	23.1631	18.0158
28.663	28.663	20	23.2850	18.1218
28.654	28.654	20	23.4073	18.2283
28.646	28.646	20	23.5300	18.3354
28.638	28.638	20	23.6536	18.4431
28.629	28.629	21	23.7778	18.5513
28.621	28.621	21	23.9027	18.6601
28.613	28.613	21	24.0282	18.7694
28.604	28.604	21	24.1542	18.8793
28.596	28.596	21	24.2809	18.9898
28.588	28.588	22	24.4086	19.1009
28.579	28.579	22	24.5370	19.2126
28.571	28.571	22	24.6660	19.3248
28.563	28.563	22	24.7956	19.4377
28.554	28.554	23	24.9259	19.5511
28.546	28.546	23	25.0568	19.6651
28.538	28.538	23	25.1884	19.7798
28.529	28.529	23	25.3203	19.8950
28.521	28.521	24	25.4527	20.0108
28.513	28.513	24	25.5860	20.1273
28.504	28.504	24	25.7202	20.2443
28.496	28.496	24	25.8551	20.3620
28.488	28.488	25	25.9906	20.4803
28.479	28.479	25	26.1268	20.5992
28.471	28.471	25	26.2638	20.7187
28.463	28.463	25	26.4014	20.8388
28.454	28.454	26	26.5397	20.9596
28.446	28.446	26	26.6786	21.0810
28.438	28.438	26	26.8180	21.2031
28.429	28.429	26	26.9582	21.3258
28.421	28.421	27	27.0993	21.4491
28.413	28.413	27	27.2410	21.5731
28.404	28.404	27	27.3835	21.6977
28.396	28.396	27	27.5270	21.8230
28.388	28.388	28	27.6711	21.9489
28.379	28.379	28	27.8159	22.0755
28.371	28.371	28	27.9612	22.2027
28.363	28.363	29	28.1075	22.3306
28.354	28.354	29	28.2547	22.4592
28.346	28.346	29	28.4026	22.5885
28.338	28.338	29	28.5514	22.7184
28.329	28.329	30	28.7009	22.8490
28.321	28.321	30	28.8514	22.9803
28.313	28.313	30	29.0028	23.1123
28.304	28.304	31	29.1550	23.2450
28.296	28.296	31	29.3081	23.3784
28.288	28.288	31	29.4625	23.5125
28.279	28.279	31	29.6176	23.6473
28.271	28.271	32	29.7736	23.7828
28.263	28.263	32	29.9307	23.9190
28.254	28.254	32	30.0887	24.0559
28.246	28.246	33	30.2478	24.1935
28.238	28.238	33	30.4082	24.3319
28.229	28.229	33	30.5699	24.4711
28.221	28.221	34	30.7325	24.6109
28.213	28.213	34	30.8965	24.7515
28.204	28.204	34	31.0618	24.8929
28.196	28.196	35	31.2281	25.0350
28.188	28.188	35	31.3955	25.1779
28.179	28.179	35	31.5643	25.3215
28.171	28.171	36	31.7346	25.4659
28.163	28.163	36	31.9065	25.6112
28.154	28.154	36	32.0798	25.7571
28.146	28.146	37	32.2548	25.9039
28.138	28.138	37	32.4311	26.0515
28.129	28.129	38	32.6089	26.1999
28.121	28.121	38	32.7883	26.3491
28.113	28.113	38	32.9694	26.4992
28.104	28.104	39	33.1524	26.6501
28.096	28.096	39	33.3375	26.8018
28.088	28.088	39	33.5243	26.9543
28.079	28.079	40	33.7129	27.1078
28.071	28.071	40	33.9034	27.2621
28.063	28.063	41	34.0961	27.4172
28.054	28.054	41	34.2910	27.5733
28.046	28.046	41	34.4881	27.7302
28.038	28.038	42	34.6874	27.8881
28.029	28.029	42	34.8890	28.0469
28.021	28.021	42	35.0929	28.2066
28.013	28.013	43	35.2990	28.3672
28.004	28.004	43	35.5076	28.5288
27.996	27.996	44	35.7188	28.6914
27.988	27.988	44	35.9329	28.8549
27.979	27.979	45	36.1497	29.0194
27.971	27.971	45	36.3690	29.1849
27.963	27.963	45	36.5911	29.3514
27.954	27.954	46	36.8164	29.5190
27.946	27.946	46	37.0449	29.6876
27.938	27.938	47	37.2765	29.8572
27.929	27.929	47	37.5115	30.0279
27.921	27.921	48	37.7498	30.1997
27.913	27.913	48	37.9917	30.3726
27.904	27.904	48	38.2373	30.5466
27.896	27.896	49	38.4870	30.7218
27.888	27.888	49	38.7408	30.8981
27.879	27.879	50	38.9984	31.0756
27.871	27.871	50	39.2601	31.2542
27.863	27.863	51	39.5262	31.4341
27.854	27.854	51	39.7966	31.6152
27.846	27.846	52	40.0715	31.7976
27.838	27.838	52	40.3509	31.9812
27.829	27.829	53	40.6353	32.1662
27.821	27.821	53	40.9244	32.3524
27.813	27.813	54	41.2188	32.5400
27.804	27.804	54	41.5183	32.7289
27.796	27.796	55	41.8232	32.9193
27.788	27.788	55	42.1336	33.1110
27.779	27.779	56	42.4496	33.3042
27.771	27.771	56	42.7713	33.4988
27.763	27.763	57	43.0994	33.6950
27.754	27.754	57	43.4335	33.8927
27.746	27.746	58	43.7738	34.0919
27.738	27.738	58	44.1208	34.2927
27.729	27.729	59	44.4745	34.4951
27.721	27.721	59	44.8353	34.6991
27.713	27.713	60	45.2031	34.9048
27.704	27.704	60	45.5783	35.1122
27.696	27.696	61	45.9611	35.3214
27.688	27.688	61	46.3516	35.5323
27.679	27.679	62	46.7499	35.7451
27.671	27.671	63	47.1563	35.9597
27.663	27.663	63	47.5711	36.1762
27.654	27.654	64	47.9944	36.3946
27.646	27.646	64	48.4262	36.6150
27.638	27.638	65	48.8668	36.8374
27.629	27.629	65	49.3162	37.0618
27.621	27.621	66	49.7745	37.2883
27.613	27.613	67	50.2422	37.5170
27.604	27.604	67	50.7197	37.7478
27.596	27.596	68	51.2074	37.9809
27.588	27.588	68	51.7050	38.2162
27.579	27.579	69	52.2126	38.4538
27.571	27.571	70	52.7307	38.6937
27.563	27.563	70	53.2592	38.9361
27.554	27.554	71	53.7983	39.1810
27.546	27.546	71	54.3483	39.4283
27.538	27.538	72	54.9093	39.6782
27.529	27.529	73	55.4813	39.9307
27.521	27.521	73	56.0642	40.1858
27.513	27.513	74	56.6584	40.4437
27.504	27.504	75	57.2640	40.7043
27.496	27.496	75	57.8808	40.9677
27.488	27.488	76	58.5091	41.2339
27.479	27.479	77	59.1490	41.5031
27.471	27.471	77	59.8004	41.7753
27.463	27.463	78	60.4632	42.0504
27.454	27.454	79	61.1370	42.3287
27.446	27.446	79	61.8220	42.6100
27.438	27.438	80	62.5181	42.8945
27.429	27.429	81	63.2257	43.1823
27.421	27.421	81	63.9442	43.4733
27.413	27.413	82	64.6732	43.7676
27.404	27.404	83	65.4126	44.0653
27.396	27.396	84	66.1624	44.3664
27.388	27.388	84	66.9222	44.6709
27.379	27.379	85	67.6918	44.9790
27.371	27.371	86	68.4707	45.2906
27.363	27.363	86	69.2588	45.6058
27.354	27.354	87	70.0554	45.9246
27.346	27.346	88	70.8603	46.2471
27.338	27.338	89	71.6729	46.5733
27.329	27.329	89	72.4927	46.9032
27.321	27.321	90	73.3190	47.2368
27.313	27.313	91	74.1515	47.5743
27.304	27.304	92	74.9893	47.9156
27.296	27.296	93	75.8315	48.2607
27.288	27.288	93	76.6773	48.6096
27.279	27.279	94	77.5259	48.9624
27.271	27.271	95	78.3764	49.3191
27.263	27.263	96	79.2280	49.6797
27.254	27.254	96	80.0800	50.0441
27.246	27.246	97	80.9310	50.4124
27.238	27.238	98	81.7799	50.7846
27.229	27.229	99	82.6258	51.1606
27.221	27.221	100	83.4675	51.5405
27.213	27.213	101	84.3039	51.9241
27.204	27.204	101	85.1337	52.3116
27.196	27.196	102	85.9557	52.7028
27.188	27.188	103	86.7683	53.0976
27.179	27.179	104	87.5704	53.4962
27.171	27.171	105	88.3608	53.8983
27.163	27.163	106	89.1377	54.3039
27.154	27.154	107	89.9000	54.7131
27.146	27.146	108	90.6461	55.1256
27.138	27.138	108	91.3748	55.5414
27.129	27.129	109	92.0843	55.9605
27.121	27.121	110	92.7732	56.3827
27.113	27.113	111	93.4400	56.8079
27.104	27.104	112	94.0832	57.2361
27.096	27.096	113	94.7012	57.6671
27.088	27.088	114	95.2924	58.1008
27.079	27.079	115	95.8557	58.5370
27.071	27.071	116	96.3894	58.9756
27.063	27.063	117	96.8920	59.4166
27.054	27.054	118	97.3620	59.8597
27.046	27.046	119	97.7979	60.3048
27.038	27.038	120	98.1982	60.7516
27.029	27.029	121	98.5620	61.2002
27.021	27.021	122	98.8878	61.6502
27.013	27.013	122	99.1745	62.1016
27.004	27.004	123	99.4206	62.5540
26.996	26.996	124	99.6249	63.0074
26.988	26.988	125	99.7862	63.4615
26.979	26.979	127	99.9032	63.9162
26.971	26.971	128	99.9748	64.3711
26.963	26.963	129	100.0000	64.8262
26.954	26.954	130	99.9778	65.2812
26.946	26.946	131	99.9074	65.7359
26.938	26.938	132	99.7885	66.1900
26.929	26.929	133	99.6200	66.6434
26.921	26.921	134	99.4010	67.0958
26.913	26.913	135	99.1307	67.5469
26.904	26.904	136	98.8087	67.9966
26.896	26.896	137	98.4345	68.4445
26.888	26.888	138	98.0074	68.8906
26.879	26.879	139	97.5272	69.3344
26.871	26.871	140	96.9940	69.7758
26.863	26.863	141	96.4071	70.2145
26.854	26.854	143	95.7667	70.6504
26.846	26.846	144	95.0729	71.0830
26.838	26.838	145	94.3260	71.5123
26.829	26.829	146	93.5260	71.9379
26.821	26.821	147	92.6731	72.3597
26.813	26.813	148	91.7678	72.7773
26.804	26.804	149	90.8105	73.1906
26.796	26.796	151	89.8016	73.5993
26.788	26.788	152	88.7419	74.0031
26.779	26.779	153	87.6327	74.4019
26.771	26.771	154	86.4747	74.7955
26.763	26.763	155	85.2689	75.1835
26.754	26.754	156	84.0167	75.5659
26.746	26.746	158	82.7193	75.9423
26.738	26.738	159	81.3784	76.3127
26.729	26.729	160	79.9957	76.6767
26.721	26.721	161	78.5727	77.0343
26.713	26.713	163	77.1108	77.3852
26.704	26.704	164	75.6119	77.7293
26.696	26.696	165	74.0785	78.0665
26.688	26.688	166	72.5131	78.3965
26.679	26.679	168	70.9178	78.7192
26.671	26.671	169	69.2953	79.0346
26.663	26.663	170	67.6479	79.3424
26.654	26.654	172	65.9784	79.6427
26.646	26.646	173	64.2893	79.9353
26.638	26.638	174	62.5834	80.2201
26.629	26.629	176	60.8634	80.4971
26.621	26.621	177	59.1320	80.7662
26.613	26.613	178	57.3923	81.0273
26.604	26.604	180	55.6470	81.2806
26.596	26.596	181	53.8990	81.5259
26.588	26.588	182	52.1514	81.7632
26.579	26.579	184	50.4073	81.9926
26.571	26.571	185	48.6693	82.2141
26.563	26.563	186	46.9404	82.4277
26.554	26.554	188	45.2234	82.6335
26.546	26.546	189	43.5208	82.8316
26.538	26.538	191	41.8351	83.0220
26.529	26.529	192	40.1690	83.2048
26.521	26.521	193	38.5249	83.3801
26.513	26.513	195	36.9050	83.5481
26.504	26.504	196	35.3119	83.7088
26.496	26.496	198	33.7478	83.8624
26.488	26.488	199	32.2146	84.0090
26.479	26.479	201	30.7136	84.1487
26.471	26.471	202	29.2469	84.2818
26.463	26.463	204	27.8156	84.4084
26.454	26.454	205	26.4214	84.5287
26.446	26.446	207	25.0656	84.6427
26.438	26.438	208	23.7492	84.7508
26.429	26.429	210	22.4734	84.8531
26.421	26.421	211	21.2390	84.9497
26.413	26.413	213	20.0464	85.0410
