[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a2__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_018.lcd
Output Date	6/24/2025
Output Time	12:04:18 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	5
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.285	0.333	0.225	0.285	0.333	1514624745248	1281248616810	1122769659887	-2978	1438	-2944
2	0.333	0.425	0.517	0.333	0.425	0.517	1122769659887	873258291117	681777461949	-2944	2203	-2887
3	0.517	0.626	0.725	0.517	0.626	0.725	681777461949	508975639821	391339895944	-2887	2186	-2822
4	0.725	0.945	2.750	0.725	0.945	2.750	391339895944	220625970062	3301049876	-2822	988	-2194
5	25.808	26.961	33.967	25.808	26.961	33.967	344	125	0	399	53831	2067

[Average Molecular Weight Table(Detector B)]
# of Peaks	5
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	1	5114262615	772281821133	961879119331	0	9831725369.00576	0.00000	151.00551	1.00000	100.0000
1	1276066465560	1282170089324	1288311882647	1294468071826	0	1.00478	0.00000	1.00479	1.00000	0.0835
2	892738348289	904974184340	917070126145	928913288642	0	1.01371	0.00000	1.01337	1.00000	0.2113
3	517052612431	525181984322	533280868595	541273990480	0	1.01572	0.00000	1.01542	1.00000	0.2204
4	39613063508	122370772721	204622075750	252439306975	0	3.08915	0.00000	1.67215	1.00000	0.7958
5	1	72	127	153	0	140.13766	0.00000	1.76995	1.00000	98.6890

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.217	99000	1	3.1258	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
2	12.683	42700	1	-7.5102	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
3	15.533	18600	1	6.2694	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
4	17.968	9890	1	1.8763	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
5	19.452	6530	1	-3.8945	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
6	21.023	4100	1	-5.0456	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
7	22.858	2130	1	0.9680	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
8	23.629	1530	1	5.9523	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
9	24.245	1030	1	1.4121	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
10	25.003	599	1	-4.1761	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	1282
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
31.471	31.471	0	9.0439	4.2589
31.463	31.463	0	9.0910	4.2923
31.454	31.454	0	9.1384	4.3258
31.446	31.446	0	9.1859	4.3595
31.438	31.438	0	9.2333	4.3934
31.429	31.429	0	9.2804	4.4275
31.421	31.421	0	9.3275	4.4618
31.413	31.413	0	9.3749	4.4962
31.404	31.404	0	9.4225	4.5308
31.396	31.396	0	9.4704	4.5655
31.388	31.388	0	9.5183	4.6005
31.379	31.379	0	9.5663	4.6356
31.371	31.371	0	9.6145	4.6709
31.363	31.363	0	9.6625	4.7064
31.354	31.354	0	9.7108	4.7420
31.346	31.346	0	9.7594	4.7779
31.338	31.338	0	9.8081	4.8139
31.329	31.329	0	9.8570	4.8501
31.321	31.321	0	9.9058	4.8864
31.313	31.313	0	9.9550	4.9230
31.304	31.304	0	10.0046	4.9597
31.296	31.296	0	10.0541	4.9966
31.288	31.288	0	10.1038	5.0337
31.279	31.279	0	10.1533	5.0710
31.271	31.271	0	10.2027	5.1084
31.263	31.263	0	10.2522	5.1461
31.254	31.254	0	10.3017	5.1839
31.246	31.246	0	10.3508	5.2219
31.238	31.238	0	10.4004	5.2601
31.229	31.229	0	10.4512	5.2984
31.221	31.221	0	10.5022	5.3370
31.213	31.213	0	10.5531	5.3758
31.204	31.204	0	10.6036	5.4147
31.196	31.196	0	10.6542	5.4538
31.188	31.188	0	10.7049	5.4931
31.179	31.179	0	10.7557	5.5326
31.171	31.171	0	10.8065	5.5723
31.163	31.163	0	10.8571	5.6121
31.154	31.154	0	10.9079	5.6522
31.146	31.146	0	10.9587	5.6924
31.138	31.138	0	11.0096	5.7328
31.129	31.129	0	11.0609	5.7734
31.121	31.121	0	11.1123	5.8142
31.113	31.113	0	11.1638	5.8552
31.104	31.104	0	11.2154	5.8964
31.096	31.096	0	11.2673	5.9377
31.088	31.088	1	11.3191	5.9793
31.079	31.079	1	11.3704	6.0210
31.071	31.071	1	11.4225	6.0630
31.063	31.063	1	11.4752	6.1051
31.054	31.054	1	11.5280	6.1474
31.046	31.046	1	11.5805	6.1900
31.038	31.038	1	11.6334	6.2327
31.029	31.029	1	11.6868	6.2756
31.021	31.021	1	11.7401	6.3187
31.013	31.013	1	11.7934	6.3620
31.004	31.004	1	11.8468	6.4055
30.996	30.996	1	11.9006	6.4492
30.988	30.988	1	11.9549	6.4930
30.979	30.979	1	12.0094	6.5371
30.971	30.971	1	12.0635	6.5814
30.963	30.963	1	12.1180	6.6259
30.954	30.954	1	12.1727	6.6706
30.946	30.946	1	12.2278	6.7155
30.938	30.938	1	12.2827	6.7606
30.929	30.929	1	12.3375	6.8059
30.921	30.921	1	12.3925	6.8514
30.913	30.913	1	12.4478	6.8971
30.904	30.904	1	12.5036	6.9430
30.896	30.896	1	12.5599	6.9891
30.888	30.888	1	12.6164	7.0354
30.879	30.879	1	12.6730	7.0819
30.871	30.871	1	12.7292	7.1287
30.863	30.863	1	12.7853	7.1756
30.854	30.854	1	12.8418	7.2228
30.846	30.846	1	12.8985	7.2701
30.838	30.838	1	12.9551	7.3177
30.829	30.829	1	13.0125	7.3654
30.821	30.821	1	13.0703	7.4134
30.813	30.813	1	13.1283	7.4616
30.804	30.804	1	13.1866	7.5100
30.796	30.796	1	13.2449	7.5587
30.788	30.788	1	13.3032	7.6075
30.779	30.779	1	13.3619	7.6566
30.771	30.771	1	13.4206	7.7058
30.763	30.763	1	13.4796	7.7553
30.754	30.754	1	13.5387	7.8050
30.746	30.746	1	13.5985	7.8550
30.738	30.738	1	13.6586	7.9051
30.729	30.729	1	13.7185	7.9555
30.721	30.721	1	13.7785	8.0061
30.713	30.713	1	13.8384	8.0569
30.704	30.704	1	13.8983	8.1079
30.696	30.696	1	13.9589	8.1591
30.688	30.688	1	14.0202	8.2106
30.679	30.679	1	14.0817	8.2623
30.671	30.671	1	14.1432	8.3142
30.663	30.663	1	14.2050	8.3664
30.654	30.654	1	14.2669	8.4188
30.646	30.646	1	14.3289	8.4714
30.638	30.638	1	14.3913	8.5242
30.629	30.629	1	14.4543	8.5773
30.621	30.621	1	14.5176	8.6306
30.613	30.613	1	14.5809	8.6841
30.604	30.604	1	14.6443	8.7379
30.596	30.596	1	14.7079	8.7919
30.588	30.588	1	14.7720	8.8461
30.579	30.579	1	14.8363	8.9006
30.571	30.571	1	14.9005	8.9553
30.563	30.563	1	14.9653	9.0102
30.554	30.554	1	15.0302	9.0654
30.546	30.546	1	15.0949	9.1208
30.538	30.538	1	15.1596	9.1765
30.529	30.529	1	15.2250	9.2324
30.521	30.521	1	15.2908	9.2885
30.513	30.513	1	15.3569	9.3449
30.504	30.504	1	15.4230	9.4015
30.496	30.496	1	15.4893	9.4584
30.488	30.488	1	15.5560	9.5155
30.479	30.479	1	15.6225	9.5728
30.471	30.471	1	15.6890	9.6304
30.463	30.463	1	15.7556	9.6883
30.454	30.454	1	15.8225	9.7464
30.446	30.446	1	15.8895	9.8047
30.438	30.438	2	15.9570	9.8633
30.429	30.429	2	16.0249	9.9221
30.421	30.421	2	16.0925	9.9812
30.413	30.413	2	16.1601	10.0405
30.404	30.404	2	16.2280	10.1001
30.396	30.396	2	16.2961	10.1599
30.388	30.388	2	16.3645	10.2200
30.379	30.379	2	16.4334	10.2803
30.371	30.371	2	16.5025	10.3409
30.363	30.363	2	16.5720	10.4018
30.354	30.354	2	16.6411	10.4629
30.346	30.346	2	16.7099	10.5242
30.338	30.338	2	16.7792	10.5858
30.329	30.329	2	16.8490	10.6477
30.321	30.321	2	16.9190	10.7098
30.313	30.313	2	16.9890	10.7722
30.304	30.304	2	17.0593	10.8348
30.296	30.296	2	17.1302	10.8977
30.288	30.288	2	17.2008	10.9608
30.279	30.279	2	17.2713	11.0242
30.271	30.271	2	17.3414	11.0879
30.263	30.263	2	17.4115	11.1518
30.254	30.254	2	17.4822	11.2160
30.246	30.246	2	17.5538	11.2805
30.238	30.238	2	17.6258	11.3452
30.229	30.229	2	17.6978	11.4101
30.221	30.221	2	17.7694	11.4754
30.213	30.213	2	17.8411	11.5409
30.204	30.204	2	17.9132	11.6066
30.196	30.196	2	17.9852	11.6727
30.188	30.188	2	18.0576	11.7390
30.179	30.179	2	18.1298	11.8055
30.171	30.171	2	18.2018	11.8724
30.163	30.163	2	18.2738	11.9394
30.154	30.154	2	18.3463	12.0068
30.146	30.146	2	18.4194	12.0744
30.138	30.138	2	18.4924	12.1423
30.129	30.129	2	18.5658	12.2105
30.121	30.121	2	18.6393	12.2789
30.113	30.113	3	18.7128	12.3476
30.104	30.104	3	18.7862	12.4166
30.096	30.096	3	18.8600	12.4858
30.088	30.088	3	18.9342	12.5553
30.079	30.079	3	19.0086	12.6251
30.071	30.071	3	19.0829	12.6952
30.063	30.063	3	19.1577	12.7655
30.054	30.054	3	19.2332	12.8361
30.046	30.046	3	19.3087	12.9070
30.038	30.038	3	19.3841	12.9782
30.029	30.029	3	19.4595	13.0496
30.021	30.021	3	19.5354	13.1213
30.013	30.013	3	19.6114	13.1933
30.004	30.004	3	19.6879	13.2656
29.996	29.996	3	19.7647	13.3382
29.988	29.988	3	19.8417	13.4110
29.979	29.979	3	19.9186	13.4842
29.971	29.971	3	19.9954	13.5576
29.963	29.963	3	20.0726	13.6313
29.954	29.954	3	20.1504	13.7052
29.946	29.946	3	20.2280	13.7795
29.938	29.938	3	20.3055	13.8540
29.929	29.929	3	20.3835	13.9289
29.921	29.921	3	20.4623	14.0040
29.913	29.913	3	20.5410	14.0794
29.904	29.904	3	20.6197	14.1551
29.896	29.896	4	20.6986	14.2311
29.888	29.888	4	20.7779	14.3074
29.879	29.879	4	20.8575	14.3840
29.871	29.871	4	20.9375	14.4608
29.863	29.863	4	21.0178	14.5380
29.854	29.854	4	21.0981	14.6155
29.846	29.846	4	21.1786	14.6932
29.838	29.838	4	21.2592	14.7713
29.829	29.829	4	21.3404	14.8496
29.821	29.821	4	21.4214	14.9283
29.813	29.813	4	21.5028	15.0072
29.804	29.804	4	21.5846	15.0864
29.796	29.796	4	21.6666	15.1660
29.788	29.788	4	21.7487	15.2458
29.779	29.779	4	21.8307	15.3260
29.771	29.771	4	21.9132	15.4064
29.763	29.763	4	21.9961	15.4872
29.754	29.754	4	22.0789	15.5682
29.746	29.746	4	22.1618	15.6496
29.738	29.738	4	22.2450	15.7313
29.729	29.729	4	22.3288	15.8132
29.721	29.721	5	22.4131	15.8955
29.713	29.713	5	22.4974	15.9781
29.704	29.704	5	22.5818	16.0610
29.696	29.696	5	22.6664	16.1443
29.688	29.688	5	22.7514	16.2278
29.679	29.679	5	22.8366	16.3116
29.671	29.671	5	22.9220	16.3958
29.663	29.663	5	23.0079	16.4802
29.654	29.654	5	23.0940	16.5650
29.646	29.646	5	23.1802	16.6501
29.638	29.638	5	23.2667	16.7356
29.629	29.629	5	23.3535	16.8213
29.621	29.621	5	23.4408	16.9073
29.613	29.613	5	23.5282	16.9937
29.604	29.604	5	23.6151	17.0804
29.596	29.596	5	23.7026	17.1674
29.588	29.588	6	23.7906	17.2548
29.579	29.579	6	23.8788	17.3425
29.571	29.571	6	23.9669	17.4304
29.563	29.563	6	24.0552	17.5188
29.554	29.554	6	24.1437	17.6074
29.546	29.546	6	24.2328	17.6964
29.538	29.538	6	24.3228	17.7857
29.529	29.529	6	24.4126	17.8753
29.521	29.521	6	24.5020	17.9652
29.513	29.513	6	24.5918	18.0555
29.504	29.504	6	24.6817	18.1461
29.496	29.496	6	24.7719	18.2371
29.488	29.488	6	24.8620	18.3284
29.479	29.479	6	24.9529	18.4200
29.471	29.471	6	25.0445	18.5119
29.463	29.463	7	25.1364	18.6042
29.454	29.454	7	25.2284	18.6968
29.446	29.446	7	25.3208	18.7898
29.438	29.438	7	25.4139	18.8831
29.429	29.429	7	25.5069	18.9767
29.421	29.421	7	25.6002	19.0707
29.413	29.413	7	25.6935	19.1651
29.404	29.404	7	25.7872	19.2597
29.396	29.396	7	25.8807	19.3547
29.388	29.388	7	25.9744	19.4501
29.379	29.379	7	26.0684	19.5458
29.371	29.371	7	26.1624	19.6419
29.363	29.363	8	26.2566	19.7383
29.354	29.354	8	26.3516	19.8350
29.346	29.346	8	26.4474	19.9321
29.338	29.338	8	26.5432	20.0295
29.329	29.329	8	26.6394	20.1273
29.321	29.321	8	26.7360	20.2255
29.313	29.313	8	26.8329	20.3240
29.304	29.304	8	26.9300	20.4229
29.296	29.296	8	27.0274	20.5221
29.288	29.288	8	27.1253	20.6217
29.279	29.279	8	27.2234	20.7216
29.271	29.271	9	27.3219	20.8219
29.263	29.263	9	27.4207	20.9226
29.254	29.254	9	27.5197	21.0237
29.246	29.246	9	27.6188	21.1251
29.238	29.238	9	27.7185	21.2268
29.229	29.229	9	27.8189	21.3289
29.221	29.221	9	27.9197	21.4314
29.213	29.213	9	28.0208	21.5343
29.204	29.204	9	28.1225	21.6376
29.196	29.196	10	28.2244	21.7412
29.188	29.188	10	28.3269	21.8452
29.179	29.179	10	28.4300	21.9496
29.171	29.171	10	28.5334	22.0543
29.163	29.163	10	28.6369	22.1595
29.154	29.154	10	28.7410	22.2650
29.146	29.146	10	28.8454	22.3709
29.138	29.138	10	28.9500	22.4772
29.129	29.129	10	29.0546	22.5838
29.121	29.121	11	29.1596	22.6909
29.113	29.113	11	29.2655	22.7983
29.104	29.104	11	29.3716	22.9062
29.096	29.096	11	29.4783	23.0144
29.088	29.088	11	29.5856	23.1230
29.079	29.079	11	29.6929	23.2320
29.071	29.071	11	29.8004	23.3414
29.063	29.063	11	29.9085	23.4512
29.054	29.054	11	30.0171	23.5614
29.046	29.046	12	30.1259	23.6720
29.038	29.038	12	30.2354	23.7830
29.029	29.029	12	30.3457	23.8944
29.021	29.021	12	30.4566	24.0063
29.013	29.013	12	30.5679	24.1185
29.004	29.004	12	30.6793	24.2311
28.996	28.996	12	30.7912	24.3442
28.988	28.988	13	30.9036	24.4576
28.979	28.979	13	31.0165	24.5715
28.971	28.971	13	31.1299	24.6858
28.963	28.963	13	31.2436	24.8005
28.954	28.954	13	31.3577	24.9156
28.946	28.946	13	31.4722	25.0311
28.938	28.938	13	31.5867	25.1471
28.929	28.929	14	31.7021	25.2635
28.921	28.921	14	31.8183	25.3803
28.913	28.913	14	31.9348	25.4976
28.904	28.904	14	32.0521	25.6152
28.896	28.896	14	32.1697	25.7333
28.888	28.888	14	32.2875	25.8519
28.879	28.879	14	32.4061	25.9708
28.871	28.871	15	32.5252	26.0903
28.863	28.863	15	32.6443	26.2101
28.854	28.854	15	32.7633	26.3304
28.846	28.846	15	32.8826	26.4511
28.838	28.838	15	33.0024	26.5723
28.829	28.829	15	33.1228	26.6939
28.821	28.821	16	33.2441	26.8159
28.813	28.813	16	33.3665	26.9384
28.804	28.804	16	33.4896	27.0614
28.796	28.796	16	33.6129	27.1848
28.788	28.788	16	33.7361	27.3086
28.779	28.779	16	33.8601	27.4330
28.771	28.771	17	33.9846	27.5577
28.763	28.763	17	34.1094	27.6829
28.754	28.754	17	34.2344	27.8086
28.746	28.746	17	34.3603	27.9348
28.738	28.738	17	34.4867	28.0614
28.729	28.729	18	34.6131	28.1885
28.721	28.721	18	34.7399	28.3160
28.713	28.713	18	34.8677	28.4440
28.704	28.704	18	34.9965	28.5725
28.696	28.696	18	35.1259	28.7015
28.688	28.688	18	35.2555	28.8309
28.679	28.679	19	35.3855	28.9608
28.671	28.671	19	35.5163	29.0912
28.663	28.663	19	35.6481	29.2221
28.654	28.654	19	35.7806	29.3534
28.646	28.646	19	35.9142	29.4853
28.638	28.638	20	36.0484	29.6176
28.629	28.629	20	36.1829	29.7505
28.621	28.621	20	36.3179	29.8838
28.613	28.613	20	36.4536	30.0176
28.604	28.604	21	36.5906	30.1520
28.596	28.596	21	36.7288	30.2868
28.588	28.588	21	36.8672	30.4222
28.579	28.579	21	37.0065	30.5580
28.571	28.571	21	37.1467	30.6944
28.563	28.563	22	37.2879	30.8313
28.554	28.554	22	37.4298	30.9687
28.546	28.546	22	37.5727	31.1067
28.538	28.538	22	37.7168	31.2451
28.529	28.529	23	37.8618	31.3841
28.521	28.521	23	38.0075	31.5237
28.513	28.513	23	38.1542	31.6638
28.504	28.504	23	38.3019	31.8044
28.496	28.496	23	38.4506	31.9455
28.488	28.488	24	38.6003	32.0873
28.479	28.479	24	38.7513	32.2295
28.471	28.471	24	38.9038	32.3723
28.463	28.463	24	39.0573	32.5157
28.454	28.454	25	39.2125	32.6597
28.446	28.446	25	39.3689	32.8042
28.438	28.438	25	39.5272	32.9494
28.429	28.429	25	39.6871	33.0951
28.421	28.421	26	39.8480	33.2414
28.413	28.413	26	40.0106	33.3882
28.404	28.404	26	40.1743	33.5357
28.396	28.396	26	40.3393	33.6838
28.388	28.388	27	40.5055	33.8325
28.379	28.379	27	40.6733	33.9819
28.371	28.371	27	40.8431	34.1318
28.363	28.363	28	41.0148	34.2824
28.354	28.354	28	41.1883	34.4336
28.346	28.346	28	41.3634	34.5855
28.338	28.338	28	41.5403	34.7380
28.329	28.329	29	41.7190	34.8911
28.321	28.321	29	41.8998	35.0450
28.313	28.313	29	42.0826	35.1995
28.304	28.304	30	42.2677	35.3547
28.296	28.296	30	42.4553	35.5105
28.288	28.288	30	42.6445	35.6671
28.279	28.279	30	42.8355	35.8243
28.271	28.271	31	43.0288	35.9823
28.263	28.263	31	43.2251	36.1410
28.254	28.254	31	43.4239	36.3004
28.246	28.246	32	43.6242	36.4606
28.238	28.238	32	43.8264	36.6215
28.229	28.229	32	44.0310	36.7831
28.221	28.221	33	44.2386	36.9456
28.213	28.213	33	44.4488	37.1087
28.204	28.204	33	44.6616	37.2727
28.196	28.196	34	44.8770	37.4375
28.188	28.188	34	45.0949	37.6030
28.179	28.179	34	45.3152	37.7694
28.171	28.171	35	45.5387	37.9366
28.163	28.163	35	45.7651	38.1046
28.154	28.154	35	45.9939	38.2735
28.146	28.146	36	46.2257	38.4432
28.138	28.138	36	46.4606	38.6137
28.129	28.129	36	46.6983	38.7852
28.121	28.121	37	46.9391	38.9575
28.113	28.113	37	47.1831	39.1307
28.104	28.104	37	47.4306	39.3049
28.096	28.096	38	47.6814	39.4799
28.088	28.088	38	47.9351	39.6559
28.079	28.079	38	48.1923	39.8328
28.071	28.071	39	48.4526	40.0107
28.063	28.063	39	48.7159	40.1896
28.054	28.054	40	48.9825	40.3694
28.046	28.046	40	49.2529	40.5502
28.038	28.038	40	49.5270	40.7321
28.029	28.029	41	49.8047	40.9149
28.021	28.021	41	50.0859	41.0988
28.013	28.013	42	50.3707	41.2837
28.004	28.004	42	50.6593	41.4697
27.996	27.996	42	50.9513	41.6568
27.988	27.988	43	51.2470	41.8449
27.979	27.979	43	51.5465	42.0341
27.971	27.971	44	51.8497	42.2245
27.963	27.963	44	52.1571	42.4160
27.954	27.954	44	52.4684	42.6086
27.946	27.946	45	52.7834	42.8024
27.938	27.938	45	53.1024	42.9974
27.929	27.929	46	53.4258	43.1935
27.921	27.921	46	53.7536	43.3909
27.913	27.913	46	54.0855	43.5894
27.904	27.904	47	54.4211	43.7892
27.896	27.896	47	54.7612	43.9903
27.888	27.888	48	55.1052	44.1926
27.879	27.879	48	55.4528	44.3962
27.871	27.871	49	55.8045	44.6010
27.863	27.863	49	56.1606	44.8072
27.854	27.854	50	56.5207	45.0147
27.846	27.846	50	56.8851	45.2236
27.838	27.838	51	57.2540	45.4338
27.829	27.829	51	57.6274	45.6453
27.821	27.821	51	58.0053	45.8583
27.813	27.813	52	58.3874	46.0726
27.804	27.804	52	58.7737	46.2884
27.796	27.796	53	59.1638	46.5056
27.788	27.788	53	59.5583	46.7243
27.779	27.779	54	59.9574	46.9444
27.771	27.771	54	60.3610	47.1660
27.763	27.763	55	60.7691	47.3891
27.754	27.754	55	61.1813	47.6137
27.746	27.746	56	61.5977	47.8399
27.738	27.738	56	62.0181	48.0676
27.729	27.729	57	62.4428	48.2968
27.721	27.721	57	62.8714	48.5276
27.713	27.713	58	63.3045	48.7601
27.704	27.704	58	63.7418	48.9941
27.696	27.696	59	64.1830	49.2297
27.688	27.688	60	64.6283	49.4670
27.679	27.679	60	65.0780	49.7059
27.671	27.671	61	65.5314	49.9465
27.663	27.663	61	65.9878	50.1887
27.654	27.654	62	66.4479	50.4327
27.646	27.646	62	66.9122	50.6784
27.638	27.638	63	67.3804	50.9257
27.629	27.629	63	67.8523	51.1748
27.621	27.621	64	68.3278	51.4257
27.613	27.613	65	68.8068	51.6783
27.604	27.604	65	69.2891	51.9327
27.596	27.596	66	69.7741	52.1889
27.588	27.588	66	70.2623	52.4468
27.579	27.579	67	70.7538	52.7066
27.571	27.571	67	71.2481	52.9681
27.563	27.563	68	71.7455	53.2315
27.554	27.554	69	72.2456	53.4968
27.546	27.546	69	72.7478	53.7639
27.538	27.538	70	73.2524	54.0328
27.529	27.529	71	73.7595	54.3036
27.521	27.521	71	74.2687	54.5763
27.513	27.513	72	74.7799	54.8508
27.504	27.504	72	75.2929	55.1272
27.496	27.496	73	75.8079	55.4055
27.488	27.488	74	76.3245	55.6857
27.479	27.479	74	76.8416	55.9679
27.471	27.471	75	77.3596	56.2519
27.463	27.463	76	77.8789	56.5378
27.454	27.454	76	78.3988	56.8256
27.446	27.446	77	78.9190	57.1154
27.438	27.438	78	79.4392	57.4070
27.429	27.429	78	79.9597	57.7006
27.421	27.421	79	80.4800	57.9960
27.413	27.413	80	80.9995	58.2934
27.404	27.404	80	81.5187	58.5927
27.396	27.396	81	82.0373	58.8939
27.388	27.388	82	82.5547	59.1970
27.379	27.379	82	83.0708	59.5019
27.371	27.371	83	83.5848	59.8088
27.363	27.363	84	84.0967	60.1175
27.354	27.354	85	84.6064	60.4282
27.346	27.346	85	85.1135	60.7406
27.338	27.338	86	85.6179	61.0550
27.329	27.329	87	86.1192	61.3711
27.321	27.321	88	86.6172	61.6891
27.313	27.313	88	87.1114	62.0090
27.304	27.304	89	87.6012	62.3306
27.296	27.296	90	88.0867	62.6540
27.288	27.288	91	88.5676	62.9791
27.279	27.279	91	89.0436	63.3060
27.271	27.271	92	89.5144	63.6347
27.263	27.263	93	89.9796	63.9650
27.254	27.254	94	90.4388	64.2970
27.246	27.246	94	90.8918	64.6307
27.238	27.238	95	91.3380	64.9661
27.229	27.229	96	91.7775	65.3030
27.221	27.221	97	92.2097	65.6415
27.213	27.213	98	92.6342	65.9816
27.204	27.204	99	93.0510	66.3233
27.196	27.196	99	93.4593	66.6664
27.188	27.188	100	93.8583	67.0110
27.179	27.179	101	94.2479	67.3570
27.171	27.171	102	94.6282	67.7044
27.163	27.163	103	94.9986	68.0532
27.154	27.154	104	95.3588	68.4033
27.146	27.146	104	95.7085	68.7546
27.138	27.138	105	96.0477	69.1072
27.129	27.129	106	96.3753	69.4611
27.121	27.121	107	96.6912	69.8161
27.113	27.113	108	96.9955	70.1722
27.104	27.104	109	97.2872	70.5293
27.096	27.096	110	97.5660	70.8875
27.088	27.088	111	97.8316	71.2467
27.079	27.079	112	98.0833	71.6068
27.071	27.071	112	98.3213	71.9678
27.063	27.063	113	98.5452	72.3296
27.054	27.054	114	98.7547	72.6921
27.046	27.046	115	98.9491	73.0554
27.038	27.038	116	99.1282	73.4193
27.029	27.029	117	99.2917	73.7839
27.021	27.021	118	99.4396	74.1489
27.013	27.013	119	99.5708	74.5145
27.004	27.004	120	99.6851	74.8805
26.996	26.996	121	99.7825	75.2468
26.988	26.988	122	99.8625	75.6134
26.979	26.979	123	99.9250	75.9803
26.971	26.971	124	99.9687	76.3473
26.963	26.963	125	99.9938	76.7144
26.954	26.954	126	100.0000	77.0815
26.946	26.946	127	99.9866	77.4486
26.938	26.938	128	99.9534	77.8156
26.929	26.929	129	99.9001	78.1824
26.921	26.921	130	99.8269	78.5488
26.913	26.913	131	99.7326	78.9150
26.904	26.904	132	99.6168	79.2807
26.896	26.896	133	99.4796	79.6459
26.888	26.888	134	99.3199	80.0106
26.879	26.879	135	99.1369	80.3745
26.871	26.871	136	98.9306	80.7378
26.863	26.863	138	98.7006	81.1001
26.854	26.854	139	98.4462	81.4615
26.846	26.846	140	98.1670	81.8219
26.838	26.838	141	97.8620	82.1812
26.829	26.829	142	97.5310	82.5393
26.821	26.821	143	97.1732	82.8960
26.813	26.813	144	96.7879	83.2514
26.804	26.804	145	96.3744	83.6052
26.796	26.796	146	95.9320	83.9574
26.788	26.788	148	95.4597	84.3079
26.779	26.779	149	94.9571	84.6565
26.771	26.771	150	94.4233	85.0031
26.763	26.763	151	93.8573	85.3477
26.754	26.754	152	93.2590	85.6901
26.746	26.746	153	92.6274	86.0302
26.738	26.738	155	91.9623	86.3678
26.729	26.729	156	91.2628	86.7029
26.721	26.721	157	90.5279	87.0352
26.713	26.713	158	89.7569	87.3647
26.704	26.704	159	88.9493	87.6913
26.696	26.696	161	88.1048	88.0148
26.688	26.688	162	87.2231	88.3350
26.679	26.679	163	86.3032	88.6518
26.671	26.671	164	85.3453	88.9652
26.663	26.663	166	84.3491	89.2748
26.654	26.654	167	83.3148	89.5807
26.646	26.646	168	82.2420	89.8827
26.638	26.638	170	81.1306	90.1805
26.629	26.629	171	79.9808	90.4741
26.621	26.621	172	78.7932	90.7634
26.613	26.613	173	77.5678	91.0482
26.604	26.604	175	76.3053	91.3283
26.596	26.596	176	75.0069	91.6037
26.588	26.588	177	73.6741	91.8742
26.579	26.579	179	72.3076	92.1397
26.571	26.571	180	70.9080	92.4000
26.563	26.563	181	69.4766	92.6551
26.554	26.554	183	68.0151	92.9048
26.546	26.546	184	66.5253	93.1490
26.538	26.538	186	65.0088	93.3877
26.529	26.529	187	63.4671	93.6207
26.521	26.521	188	61.9028	93.8479
26.513	26.513	190	60.3180	94.0694
26.504	26.504	191	58.7153	94.2849
26.496	26.496	193	57.0974	94.4946
26.488	26.488	194	55.4663	94.6982
